CAM,49.395126,68.466222
CAM,54.236633,68.421383
CAM,55.308196,77.416245
CAM,56.725650,77.402528
CAM,57.529813,80.398602
CAM,80.488172,80.147825
CAM,84.534784,85.123930
CAM,127.952522,84.610431
CAM,130.401320,86.097599
CAM,213.023459,85.930903
CAM,216.782998,79.445076
CAM,203.809159,79.363033
CAM,204.156953,76.363910
CAM,195.820531,76.329008
CAM,174.434551,76.308514
CAM,174.531313,79.308446
CAM,162.818171,79.340277
CAM,163.104947,81.339704
CAM,142.190505,81.467841
CAM,140.615021,72.974208
CAM,123.085720,73.138423
CAM,122.128731,59.643441
CAM,107.752852,59.803746
CAM,107.851198,61.803171
CAM,94.407090,61.964130
CNC,140.404039,6.470096
CNC,122.921105,6.630261
CNC,120.548106,6.655007
CNC,120.580430,9.654838
CNC,118.832209,9.673450
CNC,118.871325,13.173241
CNC,118.947259,19.672837
CNC,120.069830,19.660850
CNC,120.171359,27.660314
CNC,121.915721,27.641948
CNC,121.992973,33.141548
CNC,140.645750,32.969168
CVN,181.594348,33.304032
CVN,181.591245,44.304045
CVN,182.826240,44.304418
CVN,182.818318,52.304424
CVN,203.742298,52.359890
CVN,203.795016,47.860013
CVN,211.698600,47.904015
CVN,211.888781,30.154596
CVN,210.770701,30.147654
CVN,210.788673,27.897706
CVN,203.953760,27.860370
CVN,200.226456,27.843833
CVN,200.207627,31.343799
CVN,186.557495,31.307499
CVN,186.554057,33.307500
CMA,93.215342,-11.030136
CMA,111.973111,-11.252130
CMA,111.676896,-33.250461
CMA,99.903554,-33.112799
CMA,92.898771,-33.028211
CMA,92.992273,-27.278779
CMI,122.848719,-0.369371
CMI,109.599426,-0.224311
CMI,109.616679,1.275590
CMI,106.867107,1.307460
CMI,106.913983,5.307187
CMI,106.664079,5.310106
CMI,106.717638,9.809794
CMI,106.747984,12.309617
CMI,114.240762,12.223894
CMI,114.252489,13.223829
CMI,118.871325,13.173241
CMI,118.832209,9.673450
CMI,120.580430,9.654838
CMI,120.548106,6.655007
CMI,122.921105,6.630261
CAP,309.684551,-8.563413
CAP,301.693649,-8.643072
CAP,301.726329,-11.676230
CAP,301.915922,-27.641903
CAP,306.897867,-27.591325
CAP,321.831497,-27.459644
CAP,321.807640,-24.959738
CAP,329.770167,-24.904016
CAP,329.656024,-8.404394
CAP,321.668295,-8.460290
CAP,321.716310,-14.460099
CAP,309.743801,-14.563129
CAR,170.155707,-57.184403
CAR,166.337038,-57.174499
CAR,133.323316,-56.973995
CAR,133.379842,-54.974244
CAR,127.566821,-54.920492
CAR,127.609006,-53.420695
CAR,123.319782,-53.378231
CAR,123.380802,-51.128540
CAR,120.861408,-51.102593
CAR,90.748617,-50.754522
CAR,90.693416,-52.504187
CAR,93.194021,-52.534553
CAR,93.107058,-55.034026
CAR,98.113976,-55.094544
CAR,97.994770,-58.093827
CAR,103.010756,-58.153689
CAR,102.702915,-64.151870
CAR,136.094348,-64.499075
CAR,135.243182,-75.495507
CAR,169.856673,-75.684087
CAR,170.084576,-64.684331
CAS,344.342720,53.167954
CAS,344.303910,56.917884
CAS,344.269006,59.751153
CAS,348.859531,59.764592
CAS,348.816353,63.681205
CAS,355.217438,63.692791
CAS,355.197712,66.692778
CAS,6.763571,66.692347
CAS,6.922719,77.692242
CAS,55.308196,77.416245
CAS,54.236633,68.421383
CAS,49.395126,68.466222
CAS,48.900660,57.468437
CAS,38.762044,57.551227
CAS,38.802057,59.051078
CAS,30.795349,59.104528
CAS,30.773353,58.104594
CAS,27.595012,58.122638
CAS,27.533436,54.622807
CAS,22.455774,54.647692
CAS,22.407702,50.647802
CAS,18.605679,50.663160
CAS,18.588184,48.663195
CAS,14.788655,48.675663
CAS,14.775866,46.675684
CAS,4.143094,46.694862
CAS,4.146184,48.694858
CAS,355.275911,48.692840
CAS,355.270395,50.692835
CAS,351.465517,50.686944
CAS,351.452733,53.186928
CEN,166.479180,-35.674687
CEN,166.456311,-40.424659
CEN,166.337038,-57.174499
CEN,170.155707,-57.184403
CEN,170.084576,-64.684331
CEN,179.057102,-64.695860
CEN,179.070526,-55.695854
CEN,194.334311,-55.677172
CEN,194.438180,-64.677036
CEN,204.680171,-64.638015
CEN,220.514853,-64.539089
CEN,220.234327,-55.540150
CEN,214.656668,-55.580018
CEN,214.450105,-42.580692
CEN,225.796158,-42.494217
CEN,225.630641,-29.994908
CEN,190.417191,-30.186421
CEN,190.426992,-33.686416
CEN,185.387279,-33.693928
CEN,185.390131,-35.693930
CEP,300.573327,59.851046
CEP,300.485275,61.850586
CEP,306.811844,61.914336
CEP,306.517417,67.412906
CEP,310.334039,67.448978
CEP,309.573208,75.445476
CEP,301.873558,75.370831
CEP,300.674148,80.364737
CEP,313.706247,80.486726
CEP,308.722270,86.465571
CEP,308.332748,86.630574
CEP,343.511249,86.836795
CEP,339.262903,88.663792
CEP,135.830401,87.568982
CEP,130.401320,86.097599
CEP,127.952522,84.610431
CEP,84.534784,85.123930
CEP,80.488172,80.147825
CEP,57.529813,80.398602
CEP,56.725650,77.402528
CEP,55.308196,77.416245
CEP,6.922719,77.692242
CEP,6.763571,66.692347
CEP,355.197712,66.692778
CEP,355.217438,63.692791
CEP,348.816353,63.681205
CEP,348.859531,59.764592
CEP,344.269006,59.751153
CEP,344.303910,56.917884
CEP,335.910832,56.882503
CEP,335.931207,55.632556
CEP,333.137523,55.617774
CEP,333.174590,53.367878
CEP,330.639130,53.353207
CEP,330.602111,55.436424
CEP,309.831361,55.275283
CEP,309.623829,61.357652
CEP,308.660794,61.348601
CEP,308.716576,59.932195
CET,6.601143,0.692537
CET,6.603601,2.692532
CET,31.615089,2.597879
CET,31.665069,10.514382
CET,50.946153,10.363201
CET,50.852731,0.446979
CET,50.836430,-1.302943
CET,41.339028,-1.221020
CET,41.148569,-23.853567
CET,26.465782,-23.756220
CET,26.458672,-24.872870
CET,359.110403,-24.804165
CET,359.103137,-6.304194
CET,6.592518,-6.307446
CHA,111.651232,-82.775895
CHA,209.111065,-83.120161
CHA,207.781299,-75.623674
CHA,169.856673,-75.684087
CHA,135.243182,-75.495507
CHA,114.214173,-75.289928
CIR,204.680171,-64.638015
CIR,204.707369,-65.637950
CIR,207.267867,-65.625025
CIR,207.460727,-70.624519
CIR,224.166415,-70.511617
CIR,224.003591,-68.012278
CIR,226.557052,-67.990997
CIR,226.353448,-64.075192
CIR,230.166490,-64.041628
CIR,230.054472,-61.458804
CIR,232.589677,-61.435362
CIR,232.549769,-60.435549
CIR,232.381799,-55.436336
CIR,228.083437,-55.475551
CIR,220.234327,-55.540150
CIR,220.514853,-64.539089
COL,75.974194,-42.825515
COL,76.254704,-27.077175
COL,92.992273,-27.278779
COL,92.898771,-33.028211
COL,99.903554,-33.112799
COL,99.708600,-43.111631
COL,90.951509,-43.005755
COM,179.604326,13.304088
COM,179.608728,28.304110
COM,181.595499,28.304026
COM,181.594348,33.304032
COM,186.554057,33.307500
COM,186.557495,31.307499
COM,200.207627,31.343799
COM,200.226456,27.843833
COM,203.953760,27.860370
COM,204.028804,14.360531
COM,194.058884,14.322548
COM,194.061848,13.322551
CRA,269.625380,-37.017475
CRA,289.596238,-36.778561
CRA,289.769571,-45.277560
CRA,272.308990,-45.485988
CRA,269.809212,-45.516361
CRB,229.099387,25.538099
CRB,229.015803,32.537726
CRB,232.746871,32.572658
CRB,232.643550,39.572168
CRB,237.365396,39.618958
CRB,246.071863,39.711760
CRB,246.279692,26.712902
CRB,243.786613,26.685555
CRB,243.800091,25.685627
CRB,241.805620,25.664174
CRV,194.132863,-11.677391
CRV,179.096539,-11.695797
CRV,179.091095,-25.195817
CRV,190.404324,-25.186426
CRV,190.398290,-22.686428
CRV,194.166677,-22.677362
CRT,162.826946,-6.662169
CRT,162.807724,-11.662140
CRT,162.775350,-19.662091
CRT,164.030337,-19.666631
CRT,164.007841,-25.166600
CRT,179.091095,-25.195817
CRT,179.096539,-11.695797
CRT,179.098390,-6.695789
CRT,174.342079,-6.691684
CRU,179.070526,-55.695854
CRU,179.057102,-64.695860
CRU,194.438180,-64.677036
CRU,194.334311,-55.677172
CYG,290.132546,27.732400
CYG,290.095164,30.232185
CYG,291.598694,30.249303
CYG,291.492546,36.748700
CYG,292.119633,36.755789
CYG,291.983541,43.755019
CYG,288.470272,43.714929
CYG,288.375486,47.714381
CYG,287.120612,47.699855
CYG,286.876443,55.698436
CYG,291.904580,55.755987
CYG,291.809540,58.255451
CYG,297.100543,58.313846
CYG,297.039245,59.813514
CYG,300.573327,59.851046
CYG,308.716576,59.932195
CYG,308.660794,61.348601
CYG,309.623829,61.357652
CYG,309.831361,55.275283
CYG,330.602111,55.436424
CYG,330.639130,53.353207
CYG,330.762568,44.603586
CYG,329.878499,44.598194
CYG,329.881533,44.348204
CYG,329.376591,44.345061
CYG,329.460966,36.595333
CYG,327.319847,36.581498
CYG,327.395065,28.581757
CYG,322.620046,28.548019
CYG,315.083812,28.487159
CYG,315.072497,29.487109
CYG,296.250851,29.301043
CYG,296.272116,27.801160
DEL,309.579779,2.436082
DEL,306.079058,2.402142
DEL,306.013907,8.901815
DEL,303.636559,8.877903
DEL,303.558875,16.127503
DEL,305.186912,16.143950
DEL,305.134012,20.893682
DEL,309.896840,20.939926
DEL,309.907547,19.939977
DEL,317.178717,20.004617
DEL,317.248286,12.338245
DEL,314.618543,12.315750
DEL,314.671033,6.482655
DEL,314.045385,6.477152
DEL,314.080982,2.477313
DOR,58.318497,-52.796787
DOR,60.797648,-52.822756
DOR,60.692661,-56.155527
DOR,65.650144,-56.209332
DOR,65.554262,-58.708799
DOR,69.274207,-58.750612
DOR,68.793649,-67.247873
DOR,68.581129,-69.746663
DOR,98.453971,-70.104116
DOR,98.936851,-64.107009
DOR,90.173308,-64.001026
DOR,90.344742,-61.002068
DOR,82.857310,-60.911251
DOR,83.018509,-57.412224
DOR,75.547463,-57.322997
DOR,75.676744,-53.823759
DOR,68.217480,-53.737585
DOR,68.361996,-48.738403
DOR,64.882094,-48.699615
DOR,62.149624,-48.669922
DOR,62.098349,-50.669645
DOR,58.376880,-50.630420
DRA,140.615021,72.974208
DRA,142.190505,81.467841
DRA,163.104947,81.339704
DRA,162.818171,79.340277
DRA,174.531313,79.308446
DRA,174.434551,76.308514
DRA,195.820531,76.329008
DRA,196.097371,69.329464
DRA,210.650784,69.399212
DRA,210.820513,65.399738
DRA,235.329552,65.602410
DRA,235.050650,69.601010
DRA,247.841126,69.738354
DRA,247.220850,74.734841
DRA,261.536878,74.903343
DRA,260.218335,79.895383
DRA,267.656466,79.985770
DRA,261.723497,85.949597
DRA,308.722270,86.465571
DRA,313.706247,80.486726
DRA,300.674148,80.364737
DRA,301.873558,75.370831
DRA,309.573208,75.445476
DRA,310.334039,67.448978
DRA,306.517417,67.412906
DRA,306.811844,61.914336
DRA,300.485275,61.850586
DRA,300.573327,59.851046
DRA,297.039245,59.813514
DRA,297.100543,58.313846
DRA,291.809540,58.255451
DRA,291.904580,55.755987
DRA,286.876443,55.698436
DRA,287.120612,47.699855
DRA,274.342327,47.547609
DRA,274.257639,50.547096
DRA,255.786339,50.324478
DRA,255.756823,51.324305
DRA,237.124581,51.117739
DRA,237.084464,52.617535
DRA,229.657334,52.545239
DRA,229.591027,55.044934
DRA,217.251150,54.942317
DRA,217.045177,62.441568
DRA,203.573557,62.359492
DRA,203.550459,63.359438
DRA,181.581392,63.304060
DRA,181.579087,65.804061
DRA,171.849085,65.812705
DRA,171.961081,72.812599
EQU,314.080982,2.477313
EQU,314.045385,6.477152
EQU,314.671033,6.482655
EQU,314.618543,12.315750
EQU,317.248286,12.338245
EQU,318.250154,12.346538
EQU,318.244410,13.013184
EQU,321.500968,13.039045
EQU,321.583342,2.539373
ERI,55.352642,0.403733
ERI,70.852084,0.237512
ERI,71.602040,0.228927
ERI,71.556086,-3.770806
ERI,77.804118,-3.843713
ERI,77.719751,-10.843209
ERI,75.221475,-10.813785
ERI,75.178439,-14.313531
ERI,73.929516,-14.298950
ERI,73.759014,-27.047949
ERI,71.763103,-27.024847
ERI,71.722188,-29.774610
ERI,69.976368,-29.754624
ERI,69.862090,-36.753969
ERI,65.129575,-36.700983
ERI,65.076136,-39.700687
ERI,59.105611,-39.636779
ERI,59.031087,-43.636389
ERI,52.326502,-43.569349
ERI,52.288732,-45.569166
ERI,46.090563,-45.512420
ERI,46.034299,-48.512172
ERI,41.085058,-48.470942
ERI,41.047439,-50.470791
ERI,37.340965,-50.442500
ERI,37.283097,-53.442286
ERI,33.583903,-53.416397
ERI,33.489181,-57.916078
ERI,21.206020,-57.848337
ERI,21.273056,-52.848485
ERI,24.967140,-52.865784
ERI,24.993632,-50.865853
ERI,28.693031,-50.885852
ERI,28.738099,-47.552655
ERI,36.152711,-47.600428
ERI,36.263779,-39.434161
ERI,46.187056,-39.512845
ERI,46.193117,-39.096202
ERI,53.644069,-39.165047
ERI,53.699390,-35.581989
ERI,57.430293,-35.619196
ERI,57.588687,-24.003344
ERI,41.148569,-23.853567
ERI,41.339028,-1.221020
ERI,50.836430,-1.302943
ERI,55.335320,-1.346179
FOR,26.465782,-23.756220
FOR,41.148569,-23.853567
FOR,57.588687,-24.003344
FOR,57.430293,-35.619196
FOR,53.699390,-35.581989
FOR,53.644069,-39.165047
FOR,46.193117,-39.096202
FOR,46.187056,-39.512845
FOR,36.263779,-39.434161
FOR,26.350512,-39.372565
FOR,26.458672,-24.872870
GEM,96.372472,11.933311
GEM,96.443622,17.432879
GEM,95.069277,17.449519
GEM,95.123823,21.449188
GEM,90.124853,21.509880
GEM,90.143741,22.843095
GEM,90.220768,28.009295
GEM,99.965352,27.891326
GEM,100.089956,35.390578
GEM,112.560403,35.244558
GEM,118.289449,35.181087
GEM,118.257824,33.181258
GEM,121.992973,33.141548
GEM,121.915721,27.641948
GEM,120.171359,27.660314
GEM,120.069830,19.660850
GEM,118.947259,19.672837
GEM,118.871325,13.173241
GEM,114.252489,13.223829
GEM,114.240762,12.223894
GEM,106.747984,12.309617
GEM,106.717638,9.809794
GEM,105.718170,9.821506
GEM,105.742522,11.821364
GRU,321.927940,-36.459267
GRU,322.042213,-44.958822
GRU,322.117268,-49.458531
GRU,331.998796,-49.391124
GRU,332.113682,-56.390779
GRU,351.768393,-56.312619
GRU,351.692553,-39.312709
GRU,351.683208,-36.312722
GRU,346.727412,-36.324929
HER,245.558489,3.703391
HER,242.809554,3.673525
HER,242.676505,15.672823
HER,240.180962,15.646359
HER,240.110885,21.645998
HER,241.856461,21.664441
HER,241.805620,25.664174
HER,243.800091,25.685627
HER,243.786613,26.685555
HER,246.279692,26.712902
HER,246.071863,39.711760
HER,237.365396,39.618958
HER,237.124581,51.117739
HER,255.756823,51.324305
HER,255.786339,50.324478
HER,274.257639,50.547096
HER,274.342327,47.547609
HER,273.466862,47.536996
HER,273.824342,30.039162
HER,276.700703,30.073978
HER,276.762789,26.074353
HER,284.269771,26.164093
HER,284.277062,25.664136
HER,284.339025,21.247832
HER,284.373529,18.664706
HER,284.456153,12.165194
HER,281.387996,12.128773
HER,275.203052,12.054333
HER,275.173231,14.387483
HER,260.176845,14.206047
HER,260.195792,12.706159
HER,252.701409,12.617952
HER,252.805839,3.785219
HOR,65.076136,-39.700687
HOR,64.882094,-48.699615
HOR,62.149624,-48.669922
HOR,62.098349,-50.669645
HOR,58.376880,-50.630420
HOR,58.318497,-52.796787
HOR,53.364769,-52.747016
HOR,53.236576,-57.079719
HOR,48.790898,-57.037716
HOR,48.362426,-67.035752
HOR,33.202103,-66.915115
HOR,33.489181,-57.916078
HOR,33.583903,-53.416397
HOR,37.283097,-53.442286
HOR,37.340965,-50.442500
HOR,41.047439,-50.470791
HOR,41.085058,-48.470942
HOR,46.034299,-48.512172
HOR,46.090563,-45.512420
HOR,52.288732,-45.569166
HOR,52.326502,-43.569349
HOR,59.031087,-43.636389
HOR,59.105611,-39.636779
HYA,122.848719,-0.369371
HYA,122.921105,6.630261
HYA,140.404039,6.470096
HYA,145.398158,6.432795
HYA,145.348643,-0.567039
HYA,145.270007,-11.566774
HYA,162.807724,-11.662140
HYA,162.775350,-19.662091
HYA,164.030337,-19.666631
HYA,164.007841,-25.166600
HYA,179.091095,-25.195817
HYA,190.404324,-25.186426
HYA,190.398290,-22.686428
HYA,194.166677,-22.677362
HYA,215.512983,-22.572796
HYA,215.533572,-25.072728
HYA,225.576419,-24.995132
HYA,225.630641,-29.994908
HYA,190.417191,-30.186421
HYA,190.426992,-33.686416
HYA,185.387279,-33.693928
HYA,185.390131,-35.693930
HYA,166.479180,-35.674687
HYA,163.958261,-35.666527
HYA,163.977637,-31.833226
HYA,160.201131,-31.818612
HYA,160.212646,-29.818634
HYA,155.181110,-29.794803
HYA,155.199131,-27.128177
HYA,147.659058,-27.083515
HYA,147.679457,-24.583580
HYA,141.904057,-24.542525
HYA,137.636498,-24.508634
HYA,137.684697,-19.508829
HYA,130.163232,-19.442368
HYA,130.184054,-17.442464
HYA,126.926804,-17.411251
HYA,126.989501,-11.411553
HYA,122.733887,-11.368786
HYI,68.793649,-67.247873
HYI,68.581129,-69.746663
HYI,67.957033,-74.743108
HYI,52.075449,-74.574056
HYI,50.091165,-82.064382
HYI,1.533408,-81.803875
HYI,1.566236,-74.303879
HYI,12.332317,-74.318492
HYI,12.295296,-75.318445
HYI,20.653834,-75.347136
HYI,21.206020,-57.848337
HYI,33.489181,-57.916078
HYI,33.202103,-66.915115
HYI,48.362426,-67.035752
IND,323.184799,-74.454422
IND,351.997768,-74.312387
IND,351.861284,-66.812523
IND,332.398575,-66.889929
IND,332.113682,-56.390779
IND,331.998796,-49.391124
IND,322.117268,-49.458531
IND,322.042213,-44.958822
IND,307.169215,-45.089979
IND,307.458781,-56.588548
IND,307.564794,-59.588025
IND,322.348582,-59.457637
LAC,329.460966,36.595333
LAC,329.376591,44.345061
LAC,329.881533,44.348204
LAC,329.878499,44.598194
LAC,330.762568,44.603586
LAC,330.639130,53.353207
LAC,333.174590,53.367878
LAC,333.137523,55.617774
LAC,335.931207,55.632556
LAC,335.910832,56.882503
LAC,344.303910,56.917884
LAC,344.342720,53.167954
LAC,344.465162,35.168182
LAC,343.709070,35.165562
LAC,343.706404,35.665557
LAC,331.359496,35.606885
LAC,331.350416,36.606857
LEO,162.849524,-0.662202
LEO,162.875830,6.337759
LEO,145.398158,6.432795
LEO,140.404039,6.470096
LEO,140.645750,32.969168
LEO,150.084118,32.902335
LEO,150.042072,27.902461
LEO,159.238208,27.852973
LEO,159.210679,22.853029
LEO,162.942344,22.837657
LEO,162.951295,24.837643
LEO,166.680762,24.825100
LEO,166.693809,28.325085
LEO,179.608728,28.304110
LEO,179.604326,13.304088
LEO,179.603529,10.304084
LEO,174.365476,10.308327
LEO,174.350309,-0.691680
LEO,174.342079,-6.691684
LEO,162.826946,-6.662169
LMI,140.645750,32.969168
LMI,140.721384,39.218874
LMI,145.681683,39.181829
LMI,145.708954,41.431734
LMI,154.377954,41.377429
LMI,154.359137,39.377479
LMI,163.522930,39.335688
LMI,163.489169,33.335742
LMI,166.714040,33.325061
LMI,166.693809,28.325085
LMI,166.680762,24.825100
LMI,162.951295,24.837643
LMI,162.942344,22.837657
LMI,159.210679,22.853029
LMI,159.238208,27.852973
LMI,150.042072,27.902461
LMI,150.084118,32.902335
LEP,73.759014,-27.047949
LEP,76.254704,-27.077175
LEP,92.992273,-27.278779
LEP,93.215342,-11.030136
LEP,88.965506,-10.978513
LEP,77.719751,-10.843209
LEP,75.221475,-10.813785
LEP,75.178439,-14.313531
LEP,73.929516,-14.298950
LIB,227.852875,-0.474279
LIB,221.602949,-0.526928
LIB,221.666960,-8.526685
LIB,215.408387,-8.573135
LIB,215.512983,-22.572796
LIB,215.533572,-25.072728
LIB,225.576419,-24.995132
LIB,225.630641,-29.994908
LIB,236.929849,-29.889641
LIB,236.812920,-20.390218
LIB,240.571638,-20.351634
LIB,240.437139,-8.352325
LIB,240.386816,-3.602584
LIB,227.881821,-3.724155
LUP,214.656668,-55.580018
LUP,220.234327,-55.540150
LUP,228.083437,-55.475551
LUP,228.056653,-54.475668
LUP,232.353265,-54.436469
LUP,232.207125,-48.437152
LUP,237.247157,-48.388065
LUP,237.124456,-42.388676
LUP,242.152750,-42.336710
LUP,241.947634,-29.837786
LUP,236.929849,-29.889641
LUP,225.630641,-29.994908
LUP,225.796158,-42.494217
LUP,214.450105,-42.580692
LYN,112.560403,35.244558
LYN,112.733791,44.243578
LYN,104.265013,44.341856
LYN,104.406053,49.841020
LYN,99.919156,49.894599
LYN,100.045711,53.893838
LYN,94.057045,53.966256
LYN,94.130761,55.965808
LYN,94.407090,61.964130
LYN,107.851198,61.803171
LYN,107.752852,59.803746
LYN,122.128731,59.643441
LYN,128.798763,59.576039
LYN,128.439775,46.577775
LYN,139.590409,46.478338
LYN,139.512193,41.478651
LYN,145.708954,41.431734
LYN,145.681683,39.181829
LYN,140.721384,39.218874
LYN,140.645750,32.969168
LYN,121.992973,33.141548
LYN,118.257824,33.181258
LYN,118.289449,35.181087
LYR,284.277062,25.664136
LYR,284.269771,26.164093
LYR,276.762789,26.074353
LYR,276.700703,30.073978
LYR,273.824342,30.039162
LYR,273.466862,47.536996
LYR,274.342327,47.547609
LYR,287.120612,47.699855
LYR,288.375486,47.714381
LYR,288.470272,43.714929
LYR,291.983541,43.755019
LYR,292.119633,36.755789
LYR,291.492546,36.748700
LYR,291.598694,30.249303
LYR,290.095164,30.232185
LYR,290.132546,27.732400
LYR,290.161232,25.732565
MEN,109.018467,-85.261451
MEN,48.232297,-84.555311
MEN,50.091165,-82.064382
MEN,52.075449,-74.574056
MEN,67.957033,-74.743108
MEN,68.581129,-69.746663
MEN,98.453971,-70.104116
MEN,97.770175,-75.100018
MEN,114.214173,-75.289928
MEN,111.651232,-82.775895
MIC,306.897867,-27.591325
MIC,321.831497,-27.459644
MIC,321.927940,-36.459267
MIC,322.042213,-44.958822
MIC,307.169215,-45.089979
MON,95.225390,-0.053694
MON,95.347739,9.945563
MON,96.347378,9.933463
MON,96.372472,11.933311
MON,105.742522,11.821364
MON,105.718170,9.821506
MON,106.717638,9.809794
MON,106.664079,5.310106
MON,106.913983,5.307187
MON,106.867107,1.307460
